"Comparison","gene_name","Group","CH_NPvsCB_log2FC","CLIP_log2FC","CLIP_p_value","RiboTag_log2FC","RiboTag_p_value"
"30v5","Kat6b","CLIP_Bound_30v5",-0.3126987234001982,1.5791317826900921,0.030691053306352155,0.17089391316869765,0.15755397969758797
"30v5","Kcmf1","CLIP_Bound_30v5",0.5014171653119416,2.9851842172968106,0.01538824805175144,0.10254402934283183,0.22591339041434821
"30v5","Kcnc2","CLIP_Bound_30v5",-0.6979532319991771,1.980672701210119,0.007995316555592996,-0.15646717341365998,0.06525901690322547
"30v5","Kcnd2","CLIP_Bound_30v5",-1.6042014234703756,1.0748671413989892,0.03977552350378716,-0.05159535633865161,0.5637623972737481
"30v5","Kcnh3","CLIP_Bound_30v5",2.622360043247403,1.2877760663420785,0.03193276537047124,-0.07941934690284817,0.32513495111291096
"30v5","Kcnj10","CLIP_Bound_30v5",3.4551683955214676,-3.1000339474224092,0.02208800338193644,0.0901290362199999,0.5184447539395274
"30v5","Kcnj6","CLIP_Bound_30v5",-0.9464564275799895,2.6850492764884617,0.02220540529367735,-0.08979229768328965,0.10907718624861967
"30v5","Kcnq2","CLIP_Bound_30v5",1.6393879960615239,1.8384913571037607,0.002235792449745846,-0.07866088497699515,0.2025052838065776
"30v5","Kif1a","CLIP_Bound_30v5",0.930230298769637,1.259190613425612,0.005379552338656346,-0.14169729024322725,0.17665720942031313
"30v5","Kif5a","CLIP_Bound_30v5",1.0373262552768812,1.1622083859918053,0.004789860109462819,0.08370554214292746,0.27069332865190104
"30v5","Kif5c","CLIP_Bound_30v5",-0.11052579139681519,1.0859755108405125,0.019722881173003765,-0.09674991771707749,0.093474482665068
"30v5","Kifc3","CLIP_Bound_30v5",1.2076812040492997,-4.7932180437700795,7.912076049250607e-4,0.026927294206058838,0.7840581593534064
"30v5","Lancl2","CLIP_Bound_30v5",-1.6395863414584955,-6.970526320362047,0.0027604767054098234,0.071008716925350407,0.11152438034036137
"30v5","Larp1","CLIP_Bound_30v5",1.6295075786736262,1.3866536854221723,0.003906450787602346,-0.0859312392080944,0.13780699205555377
"30v5","Lcorl","CLIP_Bound_30v5",-1.1000701241213169,-3.401462075691862,0.024737505137140025,-0.0011616238574594323,0.9917299836726613
"30v5","Llgl1","CLIP_Bound_30v5",3.117868680102011,1.9348769933365881,0.020364900359060068,-0.022814672549988525,0.8029852225285888
"30v5","Lonrf2","CLIP_Bound_30v5",-0.28719040022474457,1.1814401171371536,0.009374346127119357,0.019915026348908984,0.7503245958500453
"30v5","Lpp","CLIP_Bound_30v5",2.162523862958347,-2.6857620054987117,0.006218975253594016,0.0932446390571701,0.4040440712277879
"30v5","Lrig1","CLIP_Bound_30v5",0.7430341075398232,-4.097186852037234,2.9167140811619515e-6,-0.015201455542844576,0.8633396020405523
"30v5","Lrp1b","CLIP_Bound_30v5",-1.4161239903335472,1.2805870088372102,0.012547419495307154,-0.3336845665192381,0.1137186253714872
"30v5","Lrp8","CLIP_Bound_30v5",0.41011661470843924,-2.8802061466859175,0.035386048546160474,-0.21619923095758484,0.08378507484373471
"30v5","Lrrc8b","CLIP_Bound_30v5",-0.022232608633989917,1.9773256808063298,0.04049782804843817,-0.06500924977685356,0.22883882924865864
"30v5","Lrrtm1","CLIP_Bound_30v5",-1.60983299251548,1.4127138634076344,0.02592531111803893,-0.13815641664574357,0.057584420323311514
"30v5","Lsm14a","CLIP_Bound_30v5",-0.8470519948891154,-3.283808614424302,0.026387617558096058,0.00823296289982854,0.9073281823238606
"30v5","Macf1","CLIP_Bound_30v5",0.5560392362773581,-1.1218539105250742,0.014970603449785048,0.012392149112899337,0.8412432354600271
"30v5","Maged1","CLIP_Bound_30v5",-0.9311702913230132,1.395930022664758,0.03658087214632333,0.003052395148912175,0.9639589507899403
"30v5","Magi2","CLIP_Bound_30v5",0.03802410175939963,1.171438390000441,5.477774473931626e-4,0.0256148152192612,0.6931726481646121
"30v5","Map1b","CLIP_Bound_30v5",-0.3914886510773017,1.0668370924686679,0.02611205384215895,-0.06642964683057985,0.406875123973294
"30v5","Map2","CLIP_Bound_30v5",1.850671052544186,1.2860864381586525,0.011634501782888662,-0.04318019651354008,0.47486996708248225
"30v5","Map6","CLIP_Bound_30v5",-0.027906135129474617,-3.7782621865854313,3.7294754340418546e-4,-0.06781120709788134,0.21877134544546303
"30v5","Map7","CLIP_Bound_30v5",-0.26133823511442833,-3.508310933770656,0.004856165464926917,0.09469127609082824,0.10352750130295409
"30v5","Map9","CLIP_Bound_30v5",-1.5234372686262765,-3.1780512952943822,0.022779752690093812,0.061520427259193225,0.38611200283880265
"30v5","Mapkbp1","CLIP_Bound_30v5",-0.33258830677702567,-3.9785518228423795,0.02100315767668223,0.04883682327720882,0.6359279069716394
"30v5","Marchf5","CLIP_Bound_30v5",-1.6445504797510302,-5.969594648881273,0.01330350035210633,0.019089045484194628,0.7488128435737254
"30v5","Marf1","CLIP_Bound_30v5",2.813999684330271,0.7509592683143538,0.013115604720233666,0.08257701348900653,0.059020990969954244
"30v5","Mast2","CLIP_Bound_30v5",3.12792828379752,1.5907586498544344,0.014976232604238011,-0.018449360581797473,0.7157062154873253
"30v5","Mast3","CLIP_Bound_30v5",1.731374930798877,1.8743442012832228,0.0037947078401471984,0.05915987362239938,0.2603164604345712
"30v5","Mat2b","CLIP_Bound_30v5",-2.0719368959189586,3.957173608797819,0.026241926418491695,-0.04035432562889642,0.5803433989883735
"30v5","Mcf2l","CLIP_Bound_30v5",2.127480836912971,-2.3493001422736013,0.024801263349205564,0.034761096653346556,0.664154816852017
"30v5","Me1","CLIP_Bound_30v5",-0.10332437403140277,-3.8765502113110797,0.01594665118191453,0.06631495731797056,0.4191716229060788
"30v5","Med13l","CLIP_Bound_30v5",2.779047026593669,0.983510742688928,0.027461328525677224,0.07817756934431855,0.28345161166778
"30v5","Mef2d","CLIP_Bound_30v5",0.9058856745475985,1.6521619609815512,0.004005830444516324,-0.047028524649596025,0.43466313619793007
"30v5","Mfap1a","CLIP_Bound_30v5",-0.5891328837579629,-5.172181590606737,0.020137939171445796,0.01104940522005151,0.8789348482901123
"30v5","Mfap3l","CLIP_Bound_30v5",1.2024050255911414,-4.285514435169061,0.018049204885484584,-0.025335200916046244,0.7384563688148286
"30v5","Mfsd14a","CLIP_Bound_30v5",-1.3542367384932772,-3.5644712579289566,0.01609740512429659,-0.08106151443066026,0.13101058020316386
"30v5","Mfsd14b","CLIP_Bound_30v5",-1.3196531952103596,-6.644284532531202,0.0014766548991214474,0.07197990279512734,0.47920901226485996
"30v5","Mib1","CLIP_Bound_30v5",0.5574882946253037,-0.7398060910185302,0.0358853819171902,-0.05701072967471209,0.13476491170198368
"30v5","Mical2","CLIP_Bound_30v5",0.1140844322521908,1.255438874275268,0.026797578779849982,0.02500402407478033,0.7497801341629922
"30v5","Mink1","CLIP_Bound_30v5",1.5932079317980765,3.0014007836922945,2.1812647697726773e-4,-0.013273916425856552,0.785291767122466
"30v5","Minpp1","CLIP_Bound_30v5",-0.8468603714894741,2.117812903857819,0.011629976052036032,0.1277956208437591,0.058992180016806645
"30v5","Mkks","CLIP_Bound_30v5",-1.161773119994315,-6.619215576290571,0.013874936242037244,-0.06215306229783602,0.4582136700121146
"30v5","Mlf2","CLIP_Bound_30v5",-0.7894333637304902,-4.802622685578616,0.04080265100280523,0.07205008782722687,0.22505578725254688
"30v5","Mlip","CLIP_Bound_30v5",-2.0766461211147633,2.0203244030766516,0.014137491070609734,0.17118476903428273,0.10600940744050236
"30v5","Mprip","CLIP_Bound_30v5",1.8232119547635957,0.7831747474328421,0.038566851362912095,-0.07354190005022167,0.21934656509956488
"30v5","Mrtfb","CLIP_Bound_30v5",-0.48740105306243847,1.078630376421958,0.04658484834785275,0.022038110223752305,0.7031573681839411
"30v5","Msh3","CLIP_Bound_30v5",-0.891460688985872,-4.810089436098826,7.731119591065607e-4,-0.03225979644861136,0.8003731997763722
"30v5","Msh6","CLIP_Bound_30v5",-0.4088404894886248,-5.323075539934773,0.0034922761497244315,0.1274921093129569,0.21484924631024996
"30v5","Msi2","CLIP_Bound_30v5",2.3282059389788436,-2.322635526934337,0.023715322082879322,-0.06241337153298465,0.4792603358596133
"30v5","Msl3","CLIP_Bound_30v5",-0.4232753206514801,-6.140690130828185,0.007225510415520824,-0.10235353871663885,0.18655919218870298
"30v5","Mt1","CLIP_Bound_30v5",4.228414528396791,-8.351443739619395,0.03970941914913342,0.3095559923930899,0.06672145321187749
"30v5","Mtdh","CLIP_Bound_30v5",-0.7246068102419612,3.1401836495504836,0.011338787726656769,-0.08113678994865225,0.20892595422359475
"30v5","Mtmr4","CLIP_Bound_30v5",-0.5610528146324552,-4.58996902994872,0.027948686445943987,0.10786775892483565,0.13662551990932326
"30v5","Mto1","CLIP_Bound_30v5",0.28422438945455153,-5.692263593641709,0.003882841845728329,0.05580119380213924,0.5839782578180606
"30v5","Mturn","CLIP_Bound_30v5",2.167349626781412,-5.129399493872605,0.0384999658558972,0.10501944153358139,0.1408939047546794
"30v5","Mtx3","CLIP_Bound_30v5",-0.1814004540387169,-5.0454319119536155,0.02255465274352056,0.14516324242695253,0.06255611481912929
"30v5","Myh14","CLIP_Bound_30v5",2.330345148525848,-4.574257608772302,0.0462356122422858,-0.17479580692477314,0.25314511638237247
"30v5","Myh9","CLIP_Bound_30v5",-0.3034309974111738,-2.897681262306288,0.02835617552282964,0.07409323796536453,0.3637460720647015
"30v5","Nab1","CLIP_Bound_30v5",0.3932539970338781,-5.900550589076968,0.003414812621495151,0.1375279567083908,0.22459069326902556
"30v5","Nacc1","CLIP_Bound_30v5",2.340649327724915,1.4530772352810342,0.036152607354366643,0.01986991448880323,0.6142485396655124
"30v5","Nav3","CLIP_Bound_30v5",-0.23064695250279757,1.072516736317474,0.020874343949314426,-0.05792772113412932,0.5977233988015416
"30v5","Nbeal1","CLIP_Bound_30v5",1.4860939804474391,-2.784730964233462,0.0351225344268145,0.1794629053311969,0.17102328569599318
"30v5","Ncdn","CLIP_Bound_30v5",1.4510422218343828,1.8170441465725928,0.004421359025193172,-0.029452159172042244,0.46694252562688965
"30v5","Ncoa6","CLIP_Bound_30v5",-0.38852304989869546,0.9388282623842308,0.03454546090795674,-0.040630524912784155,0.585135262813933
"30v5","Ncor1","CLIP_Bound_30v5",1.2183521316307628,1.1090949853108998,0.0405831740620073,0.012952733876105717,0.8390803070680609
"30v5","Ndrg1","CLIP_Bound_30v5",0.29036822469739143,-3.8465369176380384,0.00847650097558383,0.35529523119829287,0.09055358923036246
"30v5","Ndrg4","CLIP_Bound_30v5",-0.9861656837809534,1.418151219580598,0.049638732510394815,-0.06099936184670809,0.30376454257610186
"30v5","Ndufv2","CLIP_Bound_30v5",-0.8936181351220456,-5.691441931870422,0.0180673919026171,-0.02147485966917982,0.7954544969354456
"30v5","Nedd8","CLIP_Bound_30v5",-0.9329406733017461,7.77781093732494,0.018834552439782676,-0.16918072351038108,0.12042304058316253
"30v5","Nefl","CLIP_Bound_30v5",0.6513673129962211,1.1671027884626088,0.017114593924571313,-0.08344778824324534,0.1354166612375087
"30v5","Nemf","CLIP_Bound_30v5",-0.5231915562034211,-2.9803259434304232,0.025033886620376294,0.16455441465712028,0.23837602104867545
"30v5","Neurod2","CLIP_Bound_30v5",0.1683254523322476,1.5596298596413911,0.02291446482781832,-0.07953537801970088,0.37247489257693134
"30v5","Neurod6","CLIP_Bound_30v5",-3.325017939292444,1.8937978914899576,0.006199309242573762,0.11513390096866667,0.30048076015466796
"30v5","Nfkbia","CLIP_Bound_30v5",1.4523482561606724,-8.103194341271037,0.004623485123969159,-0.007639055480828523,0.9486293863490745
"30v5","Nfx1","CLIP_Bound_30v5",-1.0467792506650988,-3.8482326585869355,0.0449049568834774,0.06583178360053765,0.2510855644584956
"30v5","Niban2","CLIP_Bound_30v5",2.5192192018008925,-3.418073608735672,0.019319698945383088,0.05133045738630421,0.8250424765745064
"30v5","Nnat","CLIP_Bound_30v5",0.41519777870777536,-10.42883961448084,0.006862414969334105,-0.1768010527379267,0.33581333084655385
"30v5","Notch1","CLIP_Bound_30v5",4.286146992864863,-3.5749021886329744,0.00850773101242823,0.12182252962517158,0.386047063439545
"30v5","Nr1d2","CLIP_Bound_30v5",-1.2136106481965394,-3.4750909916301507,0.03159437682574666,0.13035381793014741,0.06471275894814975
"30v5","Nr3c2","CLIP_Bound_30v5",-0.24602407082127123,1.6409153594051737,0.0012428766700592507,-0.021627354006242726,0.7110067675494626
"30v5","Nsf","CLIP_Bound_30v5",-1.4042806712395266,1.3439132452556268,0.0018157295262737198,-0.03812145982184257,0.5216068003815062
"30v5","Nyap1","CLIP_Bound_30v5",2.375128863861982,-8.755537493905447,0.01184843016965081,-0.08597989854838403,0.21738609953574894
"30v5","Ogfod1","CLIP_Bound_30v5",-0.23409739713670485,1.980387048929566,0.012818518402851425,0.07614805519818968,0.3310185803737693
"30v5","Olfm3","CLIP_Bound_30v5",-2.4114385174744553,3.7173006775753508,0.004439594981969343,0.13441741907903826,0.15261128843041408
"30v5","Oxnad1","CLIP_Bound_30v5",0.6210731652264747,-6.994975939080341,0.0036453006564170724,-0.09244530930159163,0.5704731734152653
"30v5","Pacsin1","CLIP_Bound_30v5",1.6941592924268496,4.244311881679791,0.0014169266400918263,-0.0540678403167728,0.4459863023690686
"30v5","Pank3","CLIP_Bound_30v5",-1.2374855599186259,-1.0642725353324458,0.042086621862114974,0.058615510253732614,0.5122263153128352
"30v5","Paqr4","CLIP_Bound_30v5",0.9536247751513666,-8.811476321784568,5.552314189429216e-4,-0.1606425712783911,0.07050281534717244
"30v5","Pbx2","CLIP_Bound_30v5",0.7982525109670725,-10.249186212133337,4.5375256260173216e-4,-0.029909117781984188,0.7263007188937807
"30v5","Pcnx","CLIP_Bound_30v5",0.5745767265996077,0.6589647666150595,0.013790763767173772,-0.11072236248176504,0.0830909852152098
"30v5","Pcyt1b","CLIP_Bound_30v5",0.31621072706675424,-3.666424766465676,0.019107191829942253,-0.09175138876193945,0.13791342172700075
"30v5","Pdcd4","CLIP_Bound_30v5",-1.2950184221775751,-6.128065279095241,0.023040516917754546,0.034075199409433696,0.6583562576101643
"30v5","Pde10a","CLIP_Bound_30v5",-0.7355274952216547,1.4408044943173128,0.006797870100163065,0.09998886262776609,0.362527205063769
"30v5","Pde2a","CLIP_Bound_30v5",0.28284943194000794,1.204204665663883,0.029052511595109562,-0.02103152761808573,0.8127034899649292
"30v5","Pde8b","CLIP_Bound_30v5",1.2397355815114333,1.2621656387789013,0.03652925225650666,0.022734887111414852,0.8066328491633232
"30v5","Pdgfra","CLIP_Bound_30v5",3.30668834105846,-4.158396289186546,0.03963087854443174,0.015767430595570852,0.9267410196708229
"30v5","Pdzd4","CLIP_Bound_30v5",2.6808300981625575,0.901995719403553,0.03956941785325904,-0.03961742890671213,0.5042126388935253
"30v5","Pef1","CLIP_Bound_30v5",-0.39006470960805395,5.580669369294538,0.031241366923641895,-0.0879566228614313,0.13749608919011644
"30v5","Pfas","CLIP_Bound_30v5",1.6841966734218736,-6.054621684229489,0.0025394353567578225,0.10227849711660894,0.34851576962326636
"30v5","Pgs1","CLIP_Bound_30v5",1.626815768353994,6.154519550719703,0.01207955721228804,-0.028249442845176186,0.6591031154348836
"30v5","Phactr1","CLIP_Bound_30v5",2.8889830197053183,1.321706276506936,0.04179329028811434,0.03357027914020274,0.5692526659463855
"30v5","Pik3r3","CLIP_Bound_30v5",0.31926131924118245,-3.6508433583299063,0.00831496072001247,0.11972996013366065,0.09354480047904384
"30v5","Pitpnm1","CLIP_Bound_30v5",3.6622101897291337,1.6906413004702152,0.0420978110228984,-0.048932245566953726,0.49621213043812296
"30v5","Pitpnm2","CLIP_Bound_30v5",3.138164315156319,1.160506604009798,0.0267135004503684,-0.049633187422269257,0.717433032700912
"30v5","Pja2","CLIP_Bound_30v5",-2.448497631968045,1.2733272072956492,0.022863761851615618,0.027238947509051904,0.6480266898522532
"30v5","Pla2g7","CLIP_Bound_30v5",3.944899425053666,-3.3053806768910055,0.020690846409460825,0.04147790716418399,0.6739606135822978
"30v5","Plaa","CLIP_Bound_30v5",-0.8404080270789017,-3.823952405236283,0.024318916039410256,0.14584707287603774,0.08741396444208725
"30v5","Plagl1","CLIP_Bound_30v5",-0.4265454045949355,-4.789833371120712,0.03037485330021274,0.09887326629776884,0.7521088152936002
"30v5","Plagl2","CLIP_Bound_30v5",0.22815026599022056,-6.310614433318493,0.007438561865809683,0.04891837141220964,0.7231166093731253
"30v5","Plekha2","CLIP_Bound_30v5",2.2119326024232397,-3.768352817510518,0.0061980665122442005,-0.09861203147852295,0.32035339861496825
"30v5","Pls3","CLIP_Bound_30v5",-2.447675825576298,1.9145880604917416,0.005268182015373505,0.09835725989967092,0.1709922718231042
"30v5","Plxnb1","CLIP_Bound_30v5",4.434908304057656,-7.287212639352613,0.0016988479053518962,0.23330721122101067,0.405550868345285
"30v5","Pnrc1","CLIP_Bound_30v5",-0.13700355772757056,1.5056349544548495,0.006214720009418185,0.045661315827528595,0.37150127895976026
"30v5","Pogk","CLIP_Bound_30v5",1.6536319394196899,-6.70442198373479,0.02203657832780567,-0.048496825080257995,0.6048333678202746
"30v5","Polr2b","CLIP_Bound_30v5",-0.27665817823128125,-2.879636879222809,0.047422550191823475,0.05153343955253871,0.7487104874663219
"30v5","Ppm1e","CLIP_Bound_30v5",-1.7593720513456745,1.1376787720384813,0.02291355730060162,0.09040787179897862,0.1287407357113495
"30v5","Ppp1r12a","CLIP_Bound_30v5",-1.4531963141182418,1.3166754538934495,0.044272461368966655,0.11646885326451821,0.16103976448677276
"30v5","Ppp1r13b","CLIP_Bound_30v5",0.6340334823884821,1.4895820772282602,0.021351661292519596,0.07492421060570592,0.16272144206149602
"30v5","Ppp1r9b","CLIP_Bound_30v5",3.9449894871709064,1.4213959543875037,0.012445574401725482,-0.051834620419800324,0.5954369482819764
"30v5","Ppp2r2c","CLIP_Bound_30v5",2.4911439044770862,1.0347696125722896,0.02147757619330812,0.022060004071393437,0.7194465800000016
"30v5","Ppp3ca","CLIP_Bound_30v5",-1.0661827463037028,1.567348039910576,0.015510728540268949,0.045444307372943776,0.48530147270126733
"30v5","Ppp3cb","CLIP_Bound_30v5",-2.0138298631426004,1.6324781969579223,5.173189925823711e-4,0.06623550964989154,0.3652444944212275
"30v5","Ppp6c","CLIP_Bound_30v5",-0.8481825741951255,-3.256419238043185,0.04712160896120672,0.12128160109641405,0.19213708337886645
"30v5","Ppp6r3","CLIP_Bound_30v5",-0.02222084223971005,-2.7683494952908605,0.039154647894143635,0.02717651683738512,0.7217912652287165
"30v5","Prkaa2","CLIP_Bound_30v5",-1.0810074552482467,-2.430211928423708,0.02847954259341359,0.020726834025042523,0.7460030694350651
"30v5","Prkab2","CLIP_Bound_30v5",-1.1674073319507923,-3.506920761251375,0.01214054468655831,0.14569514880362439,0.16526539325560619
"30v5","Prkca","CLIP_Bound_30v5",-0.6915024476757676,1.1732045653543355,0.0032994018724055996,-0.12605856581551844,0.16393092455289598
"30v5","Prkcb","CLIP_Bound_30v5",1.1244593628012292,1.2820223257486236,0.019204380571061212,0.06082683331060464,0.35728404725727075
"30v5","Prkce","CLIP_Bound_30v5",0.4186740319293254,0.9342846979919432,0.04651343643168703,-0.1021817000653921,0.07531919546165691
"30v5","Prpf4b","CLIP_Bound_30v5",-1.1553847246295181,-3.934236348816041,0.015580521599032978,0.07925814103151527,0.25054449138403534
"30v5","Prr14l","CLIP_Bound_30v5",-0.33269131485943815,1.2643517372721877,0.02352242830895671,0.04188603054420547,0.5734839079714074
"30v5","Prrc2b","CLIP_Bound_30v5",2.493642149550068,0.9108802254364736,0.005994820847242294,-0.05204696120873369,0.3816653648832483
"30v5","Psme4","CLIP_Bound_30v5",-0.6530445491883291,-3.1743971930738812,0.014783570890438785,0.0157706657851758,0.8491549483292249
"30v5","Ptk2b","CLIP_Bound_30v5",-0.940875391785896,1.2238640565144852,0.03199212054693864,-9.828644719667844e-4,0.9893930282731509
"30v5","Ptprd","CLIP_Bound_30v5",0.00927327028205747,-1.0438310642875344,0.02593005771457498,-0.19393613890706726,0.06621545754413057
"30v5","Qser1","CLIP_Bound_30v5",0.9637036203795002,-3.274645547147894,0.015048415869113993,-0.0037385278415759753,0.9638537639087493
"30v5","Rab30","CLIP_Bound_30v5",0.04934383797496402,-2.9445847585692837,0.04965404241362246,0.20153841752676666,0.050574978604559145
"30v5","Rab39b","CLIP_Bound_30v5",-1.838587454866636,-4.767107709691361,0.0017638591218544074,0.12160078809815064,0.10127017945465622
"30v5","Rab3gap1","CLIP_Bound_30v5",0.0019289715858496067,1.5051832681355017,0.04389403635484462,-0.013800795731457363,0.8504224352206409
"30v5","Rab3gap2","CLIP_Bound_30v5",-0.6331362169898431,0.9313461493576587,0.041526821342021444,0.089204121373798545,0.3127070943664252
"30v5","Rad23a","CLIP_Bound_30v5",0.040729166140332666,-6.341140059177134,0.02838485168284219,0.032744892274631385,0.628691768943533
"30v5","Rai1","CLIP_Bound_30v5",0.898107660451417,0.9119132251679449,0.019470214733118402,0.04491474709140884,0.5803670347416472
"30v5","Rangap1","CLIP_Bound_30v5",-0.21091298444547232,-4.979730842264055,0.019436394864853605,-0.0735414944759315,0.2706685226169222
"30v5","Rapgef5","CLIP_Bound_30v5",-1.3013689278750198,1.23055369026822,0.018233984568165038,0.08709243468156769,0.18209619254696882
"30v5","Rasa3","CLIP_Bound_30v5",1.1403215092270558,-2.6668625786265907,0.02944013541759758,0.05166230654595958,0.5634488812774626
"30v5","Rasgef1a","CLIP_Bound_30v5",1.6797827720835814,1.0627303952255018,0.025693208095563583,0.061260241013666,0.28555078230680436
"30v5","Rasgrf1","CLIP_Bound_30v5",-0.028012670722515266,1.2043127706683436,0.01704999697252052,-0.0342550959179991,0.7685357522578609
"30v5","Rasgrp1","CLIP_Bound_30v5",-2.030005959005854,1.0143775018445664,0.02786871390480134,0.005089418085951605,0.9614534787181523
"30v5","Rasl10b","CLIP_Bound_30v5",4.502554405729,1.3620243360890392,0.021946301580780373,-0.016669975715480227,0.8375420953119473
"30v5","Rassf8","CLIP_Bound_30v5",2.9009380292570204,-4.5229208426628595,0.010402372770917436,-0.055039904949331246,0.7470990541732436
"30v5","Rbck1","CLIP_Bound_30v5",2.389453491421861,-5.08793889569036,0.016249634306090804,-0.15729245273196946,0.0725863060724606
"30v5","Rbfox2","CLIP_Bound_30v5",1.4464749909510386,1.9529969381519798,6.707194708590931e-4,0.07755184505130797,0.12338821353590942
"30v5","Rdx","CLIP_Bound_30v5",0.9678516502085149,-3.4424333293493516,0.0439201123832969,-0.08421872395364355,0.37305564222919213
"30v5","Retreg3","CLIP_Bound_30v5",0.034887926183494115,-2.869504624251639,0.021191095119664376,-0.09700438054303741,0.14025956214899596
"30v5","Rnf157","CLIP_Bound_30v5",2.313529040542079,1.3903698940517675,0.011854085488818077,0.03765177072797993,0.42218019456896877
"30v5","Rnf2","CLIP_Bound_30v5",-2.3441799899586226,-4.687898443303542,0.038975847119229086,0.17895140138980328,0.1377594088018682
"30v5","Rnf214","CLIP_Bound_30v5",-1.1984499060436875,-3.7699489497275485,0.03150852406838439,0.0027432700116418298,0.9674531707591765
"30v5","Rnf34","CLIP_Bound_30v5",-1.5143600606725123,-5.714793561397295,0.004828947951371802,0.08234359382887649,0.14245967174686325
"30v5","Rpl22","CLIP_Bound_30v5",1.299270456368744,-7.036121245468647,0.013657040794438953,0.12631741490952214,0.15849479771376057
"30v5","Rpl4","CLIP_Bound_30v5",2.3190799905271446,1.5267195603838521,0.038696026053856504,-0.022141372751671735,0.6645403493103349
"30v5","Rps6ka2","CLIP_Bound_30v5",2.0570651912336806,2.368447114949483,0.046614731170038226,0.06262789522454427,0.36143459486428436
"30v5","Rps6ka3","CLIP_Bound_30v5",-0.5591974319538063,-3.239074028722553,0.003179500613828164,0.0027405669707924766,0.9858816403471715
"30v5","Rps6kc1","CLIP_Bound_30v5",-0.7926486727994253,3.1004497485993747,0.026636125287320168,-0.11060860437926455,0.470995856459843
"30v5","Rsbn1l","CLIP_Bound_30v5",-0.5466043813090343,-3.182106928854923,0.04856289076349786,0.11762574397903482,0.17471796525483818
"30v5","Rtraf","CLIP_Bound_30v5",-0.8845236534730386,-5.7986432396941305,0.003643768937336149,0.05715065424505217,0.4349845745315613
"30v5","Rusc1","CLIP_Bound_30v5",0.5162687949741004,-5.876259457100326,1.837339532621776e-5,-0.061158013649510935,0.2663394279051872
"30v5","Rusc2","CLIP_Bound_30v5",1.340725920033418,1.759323691599528,0.027595347958941197,0.03561337138384836,0.6447530282847925
"30v5","Rwdd1","CLIP_Bound_30v5",-0.8677251059050002,-5.3481775030958065,0.0069033966766532005,0.005926496120198263,0.9601793445433895
"30v5","Ryr3","CLIP_Bound_30v5",-2.2958360547800982,0.5735312262030043,0.03946153273975052,0.06073152865279316,0.7304886382903941
"30v5","Sall1","CLIP_Bound_30v5",3.143277577890807,-5.3458441762152304,0.01846391448148797,-0.31546587371161555,0.22211870024479388
"30v5","Samd8","CLIP_Bound_30v5",-1.0948832084376894,1.3701199773690704,0.006461354043708371,0.0464247396614212,0.3392217925523247
"30v5","Sbf1","CLIP_Bound_30v5",2.9347987270293325,0.7739452967008127,0.028861654545810016,-0.08761676945520915,0.3228446634643079
"30v5","Scrib","CLIP_Bound_30v5",2.1667619970657253,-4.166360291165553,0.029722579881160206,-0.031929887383300576,0.7352241391816681
"30v5","Scrn1","CLIP_Bound_30v5",-0.09471356875825937,-2.4134677654264696,0.03468813393302149,-0.06253133846125154,0.3876526402486381
"30v5","Sec14l1","CLIP_Bound_30v5",0.22309323362698716,1.0149023689595147,0.014311122148610205,0.033544190746891044,0.7322880658804201
"30v5","Selenoi","CLIP_Bound_30v5",-0.8612539501470863,-4.963885830920415,0.021194536957729125,-0.09016837898978522,0.2591210939551318
"30v5","Septin11","CLIP_Bound_30v5",0.2149015705584162,-3.8668807812327155,0.007787488215557409,-0.06453923134338978,0.43634079604270903
"30v5","Sf1","CLIP_Bound_30v5",-0.02723438516709628,-3.853208363795703,0.0448804404691782,0.1483475525528534,0.06995448504002397
"30v5","Sh3bgrl","CLIP_Bound_30v5",-1.8468571491669745,-3.9217798392122694,0.008811162136642618,0.09922577441509138,0.08039282067228734
"30v5","Sh3bp5","CLIP_Bound_30v5",-2.2022956524521344,-4.039149824363053,0.016853836163979466,0.11072015649239542,0.10678281863705635
"30v5","Shank1","CLIP_Bound_30v5",4.145274217299414,1.6252620149206027,0.030192959875414038,-0.023125446158851162,0.7097382837408595
"30v5","Shank2","CLIP_Bound_30v5",3.1369297477435474,1.3810767159737116,0.0024042089242476217,-0.03727789247711782,0.41790556663418404
"30v5","Shank3","CLIP_Bound_30v5",4.07123476046028,1.0225590560578324,0.022285003876101085,0.04233667115386674,0.5704152557052289
"30v5","Sidt2","CLIP_Bound_30v5",0.529336719819377,-5.704939704745935,0.015045889553466758,-0.0864415100988395,0.3336386985013504
"30v5","Sipa1l1","CLIP_Bound_30v5",3.2020619848209297,1.0794361160258887,0.028176189119936107,0.02153005044200438,0.7259696909423088
"30v5","Ski","CLIP_Bound_30v5",2.4319079756429165,0.9276058144064807,0.009257732882708666,0.04952303735246383,0.2954879578548721
"30v5","Slc19a2","CLIP_Bound_30v5",-1.7134272938749513,-5.529637831826043,0.0473351839198621,-0.004839074229020136,0.9601183563959954
"30v5","Slc24a3","CLIP_Bound_30v5",-0.3732248318445372,1.220097240399133,0.049555525163206375,-0.09768036350719363,0.2462705154710961
"30v5","Slc25a16","CLIP_Bound_30v5",-0.7717113299658183,-4.63240754629592,0.03150666816866155,0.039475814271434005,0.6399338068113722
