"gene_name","comparison","log2FC","pvalue","significance_status","labeled","label_direction"
"Atp1a2","5v0",0.271967946273802,0.571885312525903,"NS","No","Not_labeled"
"Atp1a3","5v0",-0.443216263612483,0.17953131356912,"NS","No","Not_labeled"
"Atp1b1","5v0",0.134824846963745,0.583787157719758,"NS","No","Not_labeled"
"Atp1b2","5v0",-0.733724359678773,0.184671477968782,"NS","No","Not_labeled"
"Atp1b3","5v0",0.132945438320048,0.818466742730597,"NS","No","Not_labeled"
"Atp2a2","5v0",-0.0153749850153826,0.912803494743069,"NS","No","Not_labeled"
"Atp2b1","5v0",-0.138161920533803,0.761433915010402,"NS","No","Not_labeled"
"Atp2b2","5v0",-0.387375178003306,0.161215095028642,"NS","No","Not_labeled"
"Atp2b3","5v0",-0.932619956366298,0.00510221912399715,"CLIP_Down","No","Not_labeled"
"Atp2b4","5v0",-0.754067367256537,0.257818592856553,"NS","No","Not_labeled"
"Atp2c1","5v0",-0.0613385542153519,0.905202686248644,"NS","No","Not_labeled"
"Atp5f1a","5v0",-0.549149727408082,0.081241398351032,"NS","No","Not_labeled"
"Atp5f1b","5v0",-0.120249671254021,0.603104125012874,"NS","No","Not_labeled"
"Atp5mc1","5v0",5.32680349917405,0.0101713945498138,"CLIP_Up","No","Not_labeled"
"Atp5mc3","5v0",-2.86742842461484,0.184151768345653,"NS","No","Not_labeled"
"Atp5pb","5v0",-0.560059641505799,0.304103888491817,"NS","No","Not_labeled"
"Atp5po","5v0",-0.510677391834019,0.623881794087566,"NS","No","Not_labeled"
"Atp6ap1","5v0",0.267982014016992,0.594760632794108,"NS","No","Not_labeled"
"Atp6ap2","5v0",-0.459859139609315,0.22085896715462,"NS","No","Not_labeled"
"Atp6v0a1","5v0",-0.452065192618504,0.135437564360458,"NS","No","Not_labeled"
"Atp6v0c","5v0",-0.488338848659291,0.379288831820365,"NS","No","Not_labeled"
"Atp6v0d1","5v0",-0.0737657297023078,0.874902201700209,"NS","No","Not_labeled"
"Atp6v1a","5v0",0.0696577609361504,0.789774689669274,"NS","No","Not_labeled"
"Atp6v1b2","5v0",-0.227884350638422,0.20543321838433,"NS","No","Not_labeled"
"Atp6v1c1","5v0",-0.14839016125769,0.760978943564414,"NS","No","Not_labeled"
"Atp6v1d","5v0",1.16337539125287,0.432568048628244,"NS","No","Not_labeled"
"Atp6v1e1","5v0",-0.303738025512484,0.276397840483704,"NS","No","Not_labeled"
"Atp6v1h","5v0",-0.855332467269609,0.508223139013262,"NS","No","Not_labeled"
"ATP8","5v0",0.562602564529506,0.283368997504911,"NS","No","Not_labeled"
"Atp8a1","5v0",-0.309649602692601,0.312804288288142,"NS","No","Not_labeled"
"Atp8b2","5v0",0.961698191794909,0.0951657321052204,"NS","No","Not_labeled"
"Atp9a","5v0",-0.0613714658064201,0.934962521448665,"NS","No","Not_labeled"
"Atp9b","5v0",0.143058964414308,0.812576517106692,"NS","No","Not_labeled"
"Atrip","5v0",3.68877948266259,0.0238842757369259,"CLIP_Up","No","Not_labeled"
"Atrn","5v0",0.107851703787861,0.758020562581293,"NS","No","Not_labeled"
"Atrnl1","5v0",-0.173325242122794,0.471674947997821,"NS","No","Not_labeled"
"Atrx","5v0",-0.296949679730439,0.372936022176907,"NS","No","Not_labeled"
"Atxn1","5v0",0.00175463261287323,0.994152955663818,"NS","No","Not_labeled"
"Atxn10","5v0",-0.0904120849951031,0.83981726296386,"NS","No","Not_labeled"
"Atxn1l","5v0",2.73051496344628,0.0656373155857957,"NS","No","Not_labeled"
"Atxn2","5v0",-0.0237704260027565,0.923376752247606,"NS","No","Not_labeled"
"Atxn2l","5v0",-0.347875609699748,0.22171629247266,"NS","No","Not_labeled"
"Atxn7","5v0",0.613703486928267,0.163738196140748,"NS","No","Not_labeled"
"Atxn7l3","5v0",1.08578543383574,0.585117552379278,"NS","No","Not_labeled"
"Atxn7l3b","5v0",-0.175723300251291,0.670034692191043,"NS","No","Not_labeled"
"Auts2","5v0",-0.860385511397848,0.0618002042262783,"NS","No","Not_labeled"
"Avl9","5v0",0.160682406750033,0.729695239456417,"NS","No","Not_labeled"
"Axin1","5v0",0.717485823876854,0.519789829358135,"NS","No","Not_labeled"
"Azin1","5v0",0.683859674494934,0.679423300857877,"NS","No","Not_labeled"
"B230219D22Rik","5v0",-0.133635313295876,0.583368549480971,"NS","No","Not_labeled"
"B2m","5v0",0.224704048752167,0.746448679631723,"NS","No","Not_labeled"
"B3galt1","5v0",-0.0657190135586805,0.892009911296339,"NS","No","Not_labeled"
"B3galt2","5v0",0.0913869606637254,0.851764813843795,"NS","No","Not_labeled"
"B3galt5","5v0",-0.12728010576317,0.841150311840129,"NS","No","Not_labeled"
"B3gat1","5v0",-0.145155319802029,0.807771119956984,"NS","No","Not_labeled"
"B3gnt2","5v0",0.403333854070192,0.563598481546647,"NS","No","Not_labeled"
"B4galt2","5v0",1.51680642732786,0.381908877462146,"NS","No","Not_labeled"
"B4galt6","5v0",-0.33268625570219,0.537576789263838,"NS","No","Not_labeled"
"Bace1","5v0",1.92544982544207,0.254272446750412,"NS","No","Not_labeled"
"Bach1","5v0",-0.292519873522416,0.680400480228776,"NS","No","Not_labeled"
"Bach2","5v0",-0.778894679552916,0.383049957310419,"NS","No","Not_labeled"
"Bag1","5v0",3.10153262654535,0.133698813324723,"NS","No","Not_labeled"
"Bag4","5v0",0.0302552008369239,0.951655330768568,"NS","No","Not_labeled"
"Bag5","5v0",2.691067510817,0.15004157938804,"NS","No","Not_labeled"
"Bahcc1","5v0",0.302350392062448,0.498422378998887,"NS","No","Not_labeled"
"Bahd1","5v0",-0.63320196881401,0.32909878226193,"NS","No","Not_labeled"
"Baiap2","5v0",0.288866501905144,0.592029709902037,"NS","No","Not_labeled"
"Bap1","5v0",0.121982647462201,0.52794725468794,"NS","No","Not_labeled"
"Basp1","5v0",0.0923386543186115,0.741186865329444,"NS","No","Not_labeled"
"Baz1b","5v0",1.16923721805546,0.389188521266076,"NS","No","Not_labeled"
"Baz2a","5v0",0.476523561544587,0.178860606019012,"NS","No","Not_labeled"
"Baz2b","5v0",-0.296564380484369,0.582677096256496,"NS","No","Not_labeled"
"Bbs4","5v0",-0.537299713438899,0.415927090951764,"NS","No","Not_labeled"
"Bbs7","5v0",2.32757736899488,0.0341011756598913,"CLIP_Up","No","Not_labeled"
"Bbx","5v0",-0.454686070254569,0.53293396911994,"NS","No","Not_labeled"
"BC005537","5v0",0.0446688552227252,0.881630523722514,"NS","No","Not_labeled"
"Bcar1","5v0",0.116111337940063,0.778553962125126,"NS","No","Not_labeled"
"Bcas1","5v0",1.62334735457295,0.321650982515065,"NS","No","Not_labeled"
"Bcl11a","5v0",0.528760355915985,0.32190534566999,"NS","No","Not_labeled"
"Bcl11b","5v0",-0.60817171403804,0.257002601117321,"NS","No","Not_labeled"
"Bcl2l1","5v0",-1.71255665412307,0.20714956151055,"NS","No","Not_labeled"
"Bcl2l2","5v0",1.80860561752606,0.373802056961926,"NS","No","Not_labeled"
"Bcl6","5v0",0.411587220602165,0.568541185229811,"NS","No","Not_labeled"
"Bcl7a","5v0",0.75333735956734,0.643066962196272,"NS","No","Not_labeled"
"Bcl9","5v0",-0.776930681979478,0.0637750526448768,"NS","No","Not_labeled"
"Bcl9l","5v0",-1.16913692953814,0.119403423445793,"NS","No","Not_labeled"
"Bclaf1","5v0",-0.821546001280526,0.0390634160003728,"CLIP_Down","No","Not_labeled"
"Bclaf3","5v0",-0.85221731025824,0.429860010132087,"NS","No","Not_labeled"
"Bcorl1","5v0",-1.4215564356421,0.265515815789563,"NS","No","Not_labeled"
"Bcr","5v0",-0.199853340427627,0.401307558515892,"NS","No","Not_labeled"
"Bdp1","5v0",0.198111425480124,0.509541909762611,"NS","No","Not_labeled"
"Begain","5v0",-0.142891199747382,0.64415736199968,"NS","No","Not_labeled"
"Bend3","5v0",-1.20816884664141,0.381185348200686,"NS","No","Not_labeled"
"Bend6","5v0",-0.365665892049905,0.55286948744847,"NS","No","Not_labeled"
"Bex1","5v0",5.04749342778396,0.0457483240115678,"CLIP_Up","No","Not_labeled"
"Bex2","5v0",-0.063249576180481,0.88255093576433,"NS","No","Not_labeled"
"Bex3","5v0",0.315652961722476,0.457243038299852,"NS","No","Not_labeled"
"Bhlhb9","5v0",2.90649878864429,0.121282475863249,"NS","No","Not_labeled"
"Bhlhe22","5v0",-1.00267555516753,0.170223184714289,"NS","No","Not_labeled"
"Bhlhe40","5v0",0.167756013262513,0.782405826512735,"NS","No","Not_labeled"
"Bhlhe41","5v0",1.8232062703946,0.364113942348689,"NS","No","Not_labeled"
"Bicc1","5v0",-0.238826053958309,0.780626188185793,"NS","No","Not_labeled"
"Bicd1","5v0",-0.889411912645036,0.118612167024351,"NS","No","Not_labeled"
"Bicd2","5v0",0.114109277863053,0.731530810984508,"NS","No","Not_labeled"
"Bicdl1","5v0",1.86814948525586,0.192118625842458,"NS","No","Not_labeled"
"Bicra","5v0",-0.565486441087271,0.336557041936756,"NS","No","Not_labeled"
"Bicral","5v0",0.0879100955372483,0.760696789225801,"NS","No","Not_labeled"
"Bin1","5v0",-0.603995682475889,0.318856270694042,"NS","No","Not_labeled"
"Birc2","5v0",0.810217758359092,0.31044232329726,"NS","No","Not_labeled"
"Birc6","5v0",-0.109014086879905,0.839145732308182,"NS","No","Not_labeled"
"Bivm","5v0",-1.38848657854136,0.297870669472187,"NS","No","Not_labeled"
"Blcap","5v0",-3.38328673754003,0.070276387095964,"NS","No","Not_labeled"
"Blm","5v0",-1.00614986433023,0.297748286986871,"NS","No","Not_labeled"
"Bltp1","5v0",-0.293487899982761,0.247441442211001,"NS","No","Not_labeled"
"Bltp2","5v0",0.047954208361233,0.690830880188174,"NS","No","Not_labeled"
"Bltp3b","5v0",0.350004278463475,0.18885423754465,"NS","No","Not_labeled"
"Bmerb1","5v0",1.19672559176107,0.0603592120889936,"NS","No","Not_labeled"
"Bmi1","5v0",-0.0119700144565194,0.949679383464598,"NS","No","Not_labeled"
"Bmp2k","5v0",-0.525838605672268,0.454394154255158,"NS","No","Not_labeled"
"Bmpr1a","5v0",0.269235816669716,0.770087721723529,"NS","No","Not_labeled"
"Bmpr1b","5v0",1.14479505924475,0.020278032754072,"CLIP_Up","No","Not_labeled"
"Bmpr2","5v0",0.0816216254169682,0.506083951690412,"NS","No","Not_labeled"
"Bnip3l","5v0",1.2793354932859,0.40642662297208,"NS","No","Not_labeled"
"Bod1l","5v0",0.411516775125618,0.271953494472832,"NS","No","Not_labeled"
"Bpnt1","5v0",-2.99790648627789,0.0427173312366643,"CLIP_Down","No","Not_labeled"
"Bpnt2","5v0",-0.343516559195196,0.484087138743814,"NS","No","Not_labeled"
"Bptf","5v0",-0.00543731111354795,0.983235865565899,"NS","No","Not_labeled"
"Braf","5v0",-0.099132909439251,0.625029690870121,"NS","No","Not_labeled"
"Brap","5v0",0.117323500687249,0.85985370553481,"NS","No","Not_labeled"
"Brd1","5v0",-0.34363654299376,0.538970823736624,"NS","No","Not_labeled"
"Brd2","5v0",0.173388099224608,0.369113949166547,"NS","No","Not_labeled"
"Brd3","5v0",0.920837664825464,0.469238036935549,"NS","No","Not_labeled"
"Brd4","5v0",-0.364729426327895,0.300487077904114,"NS","No","Not_labeled"
"Brd7","5v0",0.201305617464074,0.61908879414513,"NS","No","Not_labeled"
"Brd8","5v0",0.881997724010208,0.580547193508165,"NS","No","Not_labeled"
"Bri3bp","5v0",-0.370439556338991,0.414675215836574,"NS","No","Not_labeled"
"Brinp1","5v0",-0.0428911681619999,0.746745322729971,"NS","No","Not_labeled"
"Brinp2","5v0",-0.97182832377836,0.0127664197285844,"CLIP_Down","No","Not_labeled"
"Brms1l","5v0",1.36441833911826,0.179200328959132,"NS","No","Not_labeled"
"Brox","5v0",-0.374089760928216,0.507642414410603,"NS","No","Not_labeled"
"Brpf1","5v0",3.21196017389525,0.156189914377476,"NS","No","Not_labeled"
"Brpf3","5v0",-0.369401756564758,0.191778072354689,"NS","No","Not_labeled"
"Brsk1","5v0",-0.442332454287374,0.363918539193928,"NS","No","Not_labeled"
"Brsk2","5v0",0.0797181831978748,0.813689922965181,"NS","No","Not_labeled"
"Brwd1","5v0",1.3182770148603,0.253282252088704,"NS","No","Not_labeled"
"Brwd3","5v0",0.977607142999785,0.464278593219607,"NS","No","Not_labeled"
"Bsdc1","5v0",1.04457712349654,0.356225170790808,"NS","No","Not_labeled"
"Bsg","5v0",-1.91652156174405,0.336709392026053,"NS","No","Not_labeled"
"Bsn","5v0",-0.463511915526556,0.0629826822916602,"NS","No","Not_labeled"
"Btaf1","5v0",0.620900253601252,0.0692715381420422,"NS","No","Not_labeled"
"Btbd1","5v0",-0.498717883941424,0.333039356403585,"NS","No","Not_labeled"
"Btbd2","5v0",0.348367889273627,0.323050701520476,"NS","No","Not_labeled"
"Btbd3","5v0",-0.295629174766942,0.449911227828548,"NS","No","Not_labeled"
"Btbd6","5v0",-2.95304591625748,0.170050447749456,"NS","No","Not_labeled"
"Btbd7","5v0",-0.767600709684795,0.137787498683399,"NS","No","Not_labeled"
"Btbd9","5v0",-0.18257066867059,0.580499536643317,"NS","No","Not_labeled"
"Btg1","5v0",0.121901807560879,0.84405247732002,"NS","No","Not_labeled"
"Btg2","5v0",-0.57002467534777,0.333514851582927,"NS","No","Not_labeled"
"Btrc","5v0",1.01847840804007,0.10210694339112,"NS","No","Not_labeled"
"Bzw1","5v0",2.31121295834568,0.207326740137473,"NS","No","Not_labeled"
"C1ql3","5v0",-0.452281304401002,0.584143824336543,"NS","No","Not_labeled"
"C2cd2l","5v0",-0.955497875017745,0.149136311626388,"NS","No","Not_labeled"
"C2cd3","5v0",-0.348186918971532,0.268299519170775,"NS","No","Not_labeled"
"C2cd5","5v0",0.211834423976249,0.503690483108979,"NS","No","Not_labeled"
"C9orf72","5v0",0.924904037499649,0.475155711752938,"NS","No","Not_labeled"
"Cab39","5v0",-0.0311441195593267,0.904808364304248,"NS","No","Not_labeled"
"Cab39l","5v0",1.11637238906053,0.215404898164646,"NS","No","Not_labeled"
"Cabin1","5v0",-0.566981205443631,0.174519404850674,"NS","No","Not_labeled"
"Cabp7","5v0",-0.37914535825895,0.29300673656521,"NS","No","Not_labeled"
"Cachd1","5v0",-0.291661816489561,0.381259162294753,"NS","No","Not_labeled"
"Cacna1a","5v0",-0.154258776499592,0.437085111042045,"NS","No","Not_labeled"
"Cacna1b","5v0",-0.693295316980309,0.100732190604543,"NS","No","Not_labeled"
"Cacna1c","5v0",-0.407989347938041,0.504808756728427,"NS","No","Not_labeled"
"Cacna1d","5v0",-1.03562576744095,0.170367355560168,"NS","No","Not_labeled"
"Cacna1e","5v0",-0.385317781473599,0.0426490075328141,"CLIP_Down","Yes","Decreased"
"Cacna1h","5v0",-0.356327324636766,0.413790478302802,"NS","No","Not_labeled"
"Cacna1i","5v0",0.189204721504773,0.53951234989474,"NS","No","Not_labeled"
"Cacna2d3","5v0",0.707960621460282,0.0634497300323806,"NS","No","Not_labeled"
"Cacnb1","5v0",1.9439909261864,0.208193643412988,"NS","No","Not_labeled"
"Cacnb3","5v0",-0.229087552368556,0.575276923879455,"NS","No","Not_labeled"
"Cacnb4","5v0",0.188862539029436,0.510792091792728,"NS","No","Not_labeled"
"Cacng2","5v0",0.0903014162490186,0.843398105743359,"NS","No","Not_labeled"
"Cacng8","5v0",0.0155214439412332,0.979289397518743,"NS","No","Not_labeled"
"Cacul1","5v0",-0.972379375763472,0.066922364568003,"NS","No","Not_labeled"
"Cadm1","5v0",0.26156491891041,0.734944967639106,"NS","No","Not_labeled"
"Cadm2","5v0",0.395474192969836,0.232991520780769,"NS","No","Not_labeled"
"Cadm3","5v0",-0.0565977277063807,0.86052500355775,"NS","No","Not_labeled"
"Cadm4","5v0",2.07532060141908,0.0950782203531648,"NS","No","Not_labeled"
"Cadps","5v0",-0.245425036215964,0.465563898232642,"NS","No","Not_labeled"
"Calcoco1","5v0",3.42260695527917,0.0324050258087273,"CLIP_Up","No","Not_labeled"
"Calm1","5v0",-0.159132499206712,0.663843615415272,"NS","No","Not_labeled"
"Calm2","5v0",-0.172688496462456,0.587088828079644,"NS","No","Not_labeled"
"Calm3","5v0",-0.0550407508601793,0.917472608816078,"NS","No","Not_labeled"
"Caln1","5v0",-0.846695606716134,0.283032266663126,"NS","No","Not_labeled"
"Calr","5v0",1.98365512424623,0.266172572712678,"NS","No","Not_labeled"
"Calu","5v0",2.51459706010486,0.140837983369107,"NS","No","Not_labeled"
"Caly","5v0",-0.554099034202738,0.561660200809746,"NS","No","Not_labeled"
"Camk1d","5v0",-0.0847288196056823,0.834311927015792,"NS","No","Not_labeled"
"Camk2a","5v0",-0.0466900392548171,0.880590240081274,"NS","No","Not_labeled"
"Camk2b","5v0",-0.260429407353531,0.519443580296995,"NS","No","Not_labeled"
"Camk2g","5v0",0.0180220330762655,0.958583210699137,"NS","No","Not_labeled"
"Camk2n1","5v0",-0.405775044308541,0.305534830125413,"NS","No","Not_labeled"
"Camk4","5v0",-0.0629419914089311,0.798958745536686,"NS","No","Not_labeled"
"Camkk1","5v0",-0.396639322683621,0.322418716631351,"NS","No","Not_labeled"
"Camkk2","5v0",-0.496668847537143,0.113633806075559,"NS","No","Not_labeled"
"Camkv","5v0",0.37394090579871,0.09275025516819,"NS","No","Not_labeled"
"Camsap1","5v0",0.131351530798178,0.668168316539133,"NS","No","Not_labeled"
"Camsap2","5v0",-0.266261214900623,0.288181383804194,"NS","No","Not_labeled"
"Camsap3","5v0",0.678477681575068,0.620818661671939,"NS","No","Not_labeled"
"Camta1","5v0",-0.656972189238914,0.0303025728039241,"CLIP_Down","No","Not_labeled"
"Camta2","5v0",1.60594396793961,0.350609768792544,"NS","No","Not_labeled"
"Cand1","5v0",-0.112838252739546,0.703761398670087,"NS","No","Not_labeled"
"Canx","5v0",-0.430160325011511,0.14924835557564,"NS","No","Not_labeled"
"Cap1","5v0",-0.217014558007938,0.55479693209767,"NS","No","Not_labeled"
"Cap2","5v0",0.34360476418401,0.223889281945872,"NS","No","Not_labeled"
"Capn2","5v0",1.54460529329461,0.126731026983093,"NS","No","Not_labeled"
"Capn7","5v0",1.30440570157006,0.443476935454232,"NS","No","Not_labeled"
"Caprin1","5v0",-0.0105596182899061,0.943998754496787,"NS","No","Not_labeled"
"Capza1","5v0",-2.49218795877628,0.0619820713829741,"NS","No","Not_labeled"
"Capza2","5v0",-0.341813996965138,0.366181068279287,"NS","No","Not_labeled"
"Capzb","5v0",-1.20696209323786,0.0918842527212301,"NS","No","Not_labeled"
"Car12","5v0",0.924432937634417,0.343255929253239,"NS","No","Not_labeled"
"Car2","5v0",0.171014427039083,0.759097676608876,"NS","No","Not_labeled"
"Carmil1","5v0",0.267401419417732,0.75736180147679,"NS","No","Not_labeled"
"Carmil3","5v0",1.68625641737932,0.131714164693569,"NS","No","Not_labeled"
"Casc3","5v0",1.51996847285963,0.194747735249045,"NS","No","Not_labeled"
"Casd1","5v0",0.000651430246361828,0.997673500406913,"NS","No","Not_labeled"
"Cask","5v0",-0.0494079841821214,0.899195700353703,"NS","No","Not_labeled"
"Caskin1","5v0",-0.0705385400074201,0.871048862935384,"NS","No","Not_labeled"
"Casp8ap2","5v0",1.83252429116719,0.179794511953368,"NS","No","Not_labeled"
"Castor2","5v0",0.0832890477597976,0.829208642930898,"NS","No","Not_labeled"
"Catspere2","5v0",-0.161337906514185,0.678421407858629,"NS","No","Not_labeled"
"Cbarp","5v0",0.177202914135467,0.823950887493085,"NS","No","Not_labeled"
"Cbfa2t2","5v0",0.895091216311108,0.106177095882329,"NS","No","Not_labeled"
"Cbfa2t3","5v0",1.31484238102682,0.313963736408563,"NS","No","Not_labeled"
"Cbfb","5v0",0.418497800753701,0.752116148707816,"NS","No","Not_labeled"
"Cbl","5v0",0.173038301110969,0.698949432842416,"NS","No","Not_labeled"
"Cblb","5v0",-0.234630986775314,0.756924624279378,"NS","No","Not_labeled"
"Cbx3","5v0",-0.827686671683734,0.409242327669127,"NS","No","Not_labeled"
"Cbx4","5v0",1.46574741590564,0.356050834226987,"NS","No","Not_labeled"
"Cbx5","5v0",0.258152876945137,0.561672565125682,"NS","No","Not_labeled"
"Cbx6","5v0",-0.456261658484977,0.326032683444798,"NS","No","Not_labeled"
"Cc2d1b","5v0",3.52458657127431,0.0288695039677165,"CLIP_Up","No","Not_labeled"
"Cc2d2a","5v0",0.881458767363565,0.498784645315138,"NS","No","Not_labeled"
"Ccar1","5v0",0.0353604576486166,0.938946356941345,"NS","No","Not_labeled"
"Ccdc126","5v0",-3.90743582823286,0.00964787341390759,"CLIP_Down","No","Not_labeled"
"Ccdc127","5v0",-1.01828710457132,0.212472948736211,"NS","No","Not_labeled"
"Ccdc141","5v0",1.51793536173523,0.163082615039309,"NS","No","Not_labeled"
"Ccdc149","5v0",-0.191802663030861,0.652907281786129,"NS","No","Not_labeled"
"Ccdc186","5v0",-0.177652822397914,0.786683015790702,"NS","No","Not_labeled"
"Ccdc47","5v0",-0.570089625886368,0.429037302258515,"NS","No","Not_labeled"
"Ccdc50","5v0",1.19775912051237,0.237881141030573,"NS","No","Not_labeled"
"Ccdc6","5v0",-0.858940001189608,0.0961613172738753,"NS","No","Not_labeled"
"Ccdc85a","5v0",1.07375294461691,0.39249661312321,"NS","No","Not_labeled"
"Ccdc88a","5v0",0.112050968536154,0.625027224778565,"NS","No","Not_labeled"
"Ccdc88c","5v0",0.215686463313329,0.622983158020296,"NS","No","Not_labeled"
"Ccdc90b","5v0",0.939540912775345,0.435662976767362,"NS","No","Not_labeled"
"Ccdc92","5v0",0.981181765437263,0.465116560336544,"NS","No","Not_labeled"
"Ccnd2","5v0",-0.319038163909971,0.549799617151157,"NS","No","Not_labeled"
"Ccng2","5v0",1.59435366588415,0.364231913287115,"NS","No","Not_labeled"
"Ccni","5v0",0.376326897043855,0.65655066874074,"NS","No","Not_labeled"
"Ccnt1","5v0",-0.350111062537088,0.573638134824895,"NS","No","Not_labeled"
"Ccnt2","5v0",-0.104879390197148,0.869702422120387,"NS","No","Not_labeled"
"Ccny","5v0",0.467764657550298,0.285092663460992,"NS","No","Not_labeled"
"Ccp110","5v0",0.385407567821185,0.622811400575071,"NS","No","Not_labeled"
"Ccsap","5v0",1.10243953702497,0.362340152907175,"NS","No","Not_labeled"
"Ccser1","5v0",-0.161894266782946,0.564225361251977,"NS","No","Not_labeled"
"Ccser2","5v0",-0.345863296927634,0.404762335676872,"NS","No","Not_labeled"
