"Comparison","gene_name","RiboTag_log2FC","RiboTag_pvalue","RiboTag_padj","Status","Volcano_label"
"5v0","Trpm7",-0.149339036366105,0.1627275919994609,0.43513313422837513,"NS","Not labeled"
"5v0","Ccdc181",-0.15341792475221752,0.16292532301393148,0.43536707452597906,"NS","Not labeled"
"5v0","Mapt",0.06959527264541376,0.1628865847903229,0.43536707452597906,"NS","Not labeled"
"5v0","1500009L16Rik",-0.19295809979410308,0.1630635461885712,0.43552109482388585,"NS","Not labeled"
"5v0","Gmps",-0.0861183290362668,0.16302892184385545,0.43552109482388585,"NS","Not labeled"
"5v0","Gapvd1",-0.08727888705233039,0.16320301466328524,0.4357859153891922,"NS","Not labeled"
"5v0","H2ac8",0.36092755381564023,0.16351811417633802,0.4365194606401674,"NS","Not labeled"
"5v0","Kif5a",-0.0937491151150197,0.16363462047458768,0.4367226204221774,"NS","Not labeled"
"5v0","Zfp607b",-0.15563202767903492,0.1640508084443257,0.43772529954942396,"NS","Not labeled"
"5v0","Rnf7",-0.12919315258131142,0.1642438871021242,0.43802903706766316,"NS","Not labeled"
"5v0","Wnt7b",0.13348091772795756,0.16424569222270688,0.43802903706766316,"NS","Not labeled"
"5v0","Dut",-0.11654273553812415,0.16443785059085694,0.4384333317801117,"NS","Not labeled"
"5v0","Gtf2ird2",-0.21367202846157438,0.16472809097385566,0.43909887431230726,"NS","Not labeled"
"5v0","Sipa1",0.25063416225872426,0.1648165278903663,0.43922629437055455,"NS","Not labeled"
"5v0","Asphd1",0.14566290960417633,0.16487674843069675,0.43927847517559804,"NS","Not labeled"
"5v0","H4c9",0.2032574605634277,0.16497693537199454,0.4393303159501782,"NS","Not labeled"
"5v0","Tor1a",0.13168170935799156,0.16497749583141577,0.4393303159501782,"NS","Not labeled"
"5v0","Ank1",0.25095532699305695,0.16529332119263465,0.4393877525607829,"NS","Not labeled"
"5v0","Bbs1",-0.095039992805063,0.16521816501906766,0.4393877525607829,"NS","Not labeled"
"5v0","Entpd6",0.07443417926755422,0.16532717474852693,0.4393877525607829,"NS","Not labeled"
"5v0","Lmnb1",0.19772807800022135,0.1651453413847553,0.4393877525607829,"NS","Not labeled"
"5v0","Mta2",-0.08237070340258532,0.16536491603453277,0.4393877525607829,"NS","Not labeled"
"5v0","Naa35",-0.19215742984463238,0.16536362362361118,0.4393877525607829,"NS","Not labeled"
"5v0","Prr3",-0.17529056900521384,0.16522362276987196,0.4393877525607829,"NS","Not labeled"
"5v0","Wnk4",-0.40521305954303843,0.16512838273948105,0.4393877525607829,"NS","Not labeled"
"5v0","Zfp523",-0.14795338056516188,0.16515609733591727,0.4393877525607829,"NS","Not labeled"
"5v0","Exosc9",-0.13659713107487148,0.16556227194903672,0.4395631487097248,"NS","Not labeled"
"5v0","Mkrn2",0.10225485641320105,0.1655844718258072,0.4395631487097248,"NS","Not labeled"
"5v0","Ptpn11",-0.07418792657633475,0.1655846399908164,0.4395631487097248,"NS","Not labeled"
"5v0","Zranb3",-0.16949243232686953,0.165593592519752,0.4395631487097248,"NS","Not labeled"
"5v0","Xrcc5",-0.17853434565066606,0.16572096175186207,0.43979324222339233,"NS","Not labeled"
"5v0","Khnyn",0.1978970565247384,0.16578710357981638,0.4398607762872448,"NS","Not labeled"
"5v0","Dock3",-0.11768911799201431,0.16588601361013836,0.43990724266731734,"NS","Not labeled"
"5v0","Fbxo27",0.16161230157912784,0.16586377195909222,0.43990724266731734,"NS","Not labeled"
"5v0","Cct6a",-0.08664215782821282,0.16593315087112087,0.43992431389893194,"NS","Not labeled"
"5v0","Eif2s3x",-0.07735152868612732,0.16615038926371029,0.44036632699637146,"NS","Not labeled"
"5v0","Septin11",-0.10161046709052186,0.16618135329986114,0.44036632699637146,"NS","Not labeled"
"5v0","Klhl21",0.15414755662302326,0.16630188190862955,0.44057770626234727,"NS","Not labeled"
"5v0","Myadm",0.08073024178262983,0.16638502752564177,0.44058200943769277,"NS","Not labeled"
"5v0","Zfp386",-0.16271842470411343,0.1663525350423316,0.44058200943769277,"NS","Not labeled"
"5v0","Brd1",-0.09967001543273787,0.16665707997178675,0.44060242215394935,"NS","Not labeled"
"5v0","Ccdc6",-0.06543837024520059,0.16653353242730248,0.44060242215394935,"NS","Not labeled"
"5v0","Inpp1",-0.18871332096539775,0.16661984492910556,0.44060242215394935,"NS","Not labeled"
"5v0","Josd2",0.13277927336833997,0.16667807421477462,0.44060242215394935,"NS","Not labeled"
"5v0","Pcdhb21",0.19958565241474674,0.16656645754363683,0.44060242215394935,"NS","Not labeled"
"5v0","Pitpnm1",-0.09039601707713753,0.16649987820798481,0.44060242215394935,"NS","Not labeled"
"5v0","Uty",-0.29105281039365016,0.166456214311857,0.44060242215394935,"NS","Not labeled"
"5v0","Fkbp5",-0.08721989838733075,0.16700155478711629,0.44129211928974016,"NS","Not labeled"
"5v0","Shank3",-0.08402508820787885,0.16702063650794033,0.44129211928974016,"NS","Not labeled"
"5v0","Paxx",-0.1879872068814603,0.16707585282797444,0.44133013030732543,"NS","Not labeled"
"5v0","Atl1",-0.10295303193505181,0.16728082699214142,0.4417636107886774,"NS","Not labeled"
"5v0","Frmpd4",-0.09177727944329218,0.16738441587317926,0.44182128233777646,"NS","Not labeled"
"5v0","Snapc1",-0.14955082571543393,0.16735270761278523,0.44182128233777646,"NS","Not labeled"
"5v0","Matk",-0.08802177207340614,0.16742911788801942,0.4418313806766606,"NS","Not labeled"
"5v0","Khsrp",0.06891311614165851,0.16749226791605432,0.44183973390551856,"NS","Not labeled"
"5v0","Tfe3",-0.11094273826053126,0.16751403733414885,0.44183973390551856,"NS","Not labeled"
"5v0","Anapc5",-0.08963037154200047,0.16767816081552486,0.44205688786707514,"NS","Not labeled"
"5v0","Usp7",-0.07816232973672403,0.16766599095328386,0.44205688786707514,"NS","Not labeled"
"5v0","Gnai2",-0.11547535647283601,0.16808708693149463,0.4430269014002744,"NS","Not labeled"
"5v0","Crls1",0.11194883202392646,0.16826257388501187,0.44338131670480085,"NS","Not labeled"
"5v0","Commd5",0.15084835873058894,0.16845799372047926,0.4436799352155605,"NS","Not labeled"
"5v0","Med6",-0.16282715648175503,0.16842630949070947,0.4436799352155605,"NS","Not labeled"
"5v0","Rpgrip1l",-0.15313051798910196,0.16856796578103087,0.44386142317348665,"NS","Not labeled"
"5v0","Zfp316",0.11609274584142737,0.16861438961511088,0.44387553272034425,"NS","Not labeled"
"5v0","Tenm1",0.11781662089943278,0.16867749143166247,0.44393352931211094,"NS","Not labeled"
"5v0","Crat",-0.16206281154822244,0.16875541363204657,0.4439735854519958,"NS","Not labeled"
"5v0","Erp44",0.09107717398520938,0.16877486008162185,0.4439735854519958,"NS","Not labeled"
"5v0","Ube2s",-0.10806844629046275,0.16885545891102022,0.44407753172000425,"NS","Not labeled"
"5v0","Prcp",0.20503816052064391,0.1690274762159485,0.4443243081526512,"NS","Not labeled"
"5v0","S100pbp",0.10461580699674929,0.1690315066263023,0.4443243081526512,"NS","Not labeled"
"5v0","4933404O12Rik",0.14199278469025012,0.16944102887672968,0.4450760828988022,"NS","Not labeled"
"5v0","Cbx8",0.2151472327664485,0.16940427486305804,0.4450760828988022,"NS","Not labeled"
"5v0","Erh",-0.11914559952056107,0.16938653053372804,0.4450760828988022,"NS","Not labeled"
"5v0","Tln2",0.07693241479917405,0.16959030609089853,0.4453599656308363,"NS","Not labeled"
"5v0","Nufip2",-0.08082143646284179,0.16974913608301573,0.4456687908480246,"NS","Not labeled"
"5v0","Bicd2",0.08172738902830451,0.1699051923563215,0.4459701855705389,"NS","Not labeled"
"5v0","Jpx",0.3522968207133022,0.17029277308274773,0.44687899593382385,"NS","Not labeled"
"5v0","Camk4",0.0860995251577041,0.1703531527897798,0.4469289389574587,"NS","Not labeled"
"5v0","Amz2",-0.11018531316163342,0.17050472805524125,0.4471095598129798,"NS","Not labeled"
"5v0","Nek9",-0.10032522689715226,0.17048045519247554,0.4471095598129798,"NS","Not labeled"
"5v0","Cisd3",-0.17006104322497043,0.17055827982889527,0.4471415102281176,"NS","Not labeled"
"5v0","Mmachc",-0.14098745776849392,0.17091582722019946,0.44797021736739473,"NS","Not labeled"
"5v0","Dnajc5",0.06974720090871586,0.171069304258738,0.4481456240526998,"NS","Not labeled"
"5v0","Kti12",-0.11685450466361666,0.1711105585569236,0.4481456240526998,"NS","Not labeled"
"5v0","Smpd2",-0.2144200687349671,0.17114859247752287,0.4481456240526998,"NS","Not labeled"
"5v0","Zfp930",-0.26213610053173136,0.17106145958035254,0.4481456240526998,"NS","Not labeled"
"5v0","Atp5f1b",-0.08803293033283813,0.17119170555441354,0.4481499504329513,"NS","Not labeled"
"5v0","Atxn2l",0.07649754079621515,0.17156887435277,0.44856800787272866,"NS","Not labeled"
"5v0","Ccdc148",-0.14561317016062503,0.17147847972141264,0.44856800787272866,"NS","Not labeled"
"5v0","Mphosph6",-0.18669543799189278,0.17168339796183538,0.44856800787272866,"NS","Not labeled"
"5v0","Mrps18c",0.2760783176410688,0.1716229616354588,0.44856800787272866,"NS","Not labeled"
"5v0","Rnf40",-0.10463616941380287,0.17167034281684887,0.44856800787272866,"NS","Not labeled"
"5v0","Rps12-ps3",-0.6986975243558857,0.1714708650048084,0.44856800787272866,"NS","Not labeled"
"5v0","Seh1l",-0.12030447449985956,0.17160295073045345,0.44856800787272866,"NS","Not labeled"
"5v0","Uqcrc1",-0.07114948318732549,0.17145164840848282,0.44856800787272866,"NS","Not labeled"
"5v0","Kif5b",-0.07171416532160706,0.1717749019879006,0.44869862628980606,"NS","Not labeled"
"5v0","Gatd3a",0.09444367536121454,0.17182869815098298,0.4487307074931082,"NS","Not labeled"
"5v0","Adra2a",-0.2290903918208697,0.1719655967145931,0.4489797427265789,"NS","Not labeled"
"5v0","Smdt1",-0.18755962638280932,0.17201729400832333,0.4490062619985431,"NS","Not labeled"
"5v0","Hsd17b4",-0.11771326752886478,0.1721002292137727,0.44911428719740926,"NS","Not labeled"
"5v0","Dzip1l",0.15904591669897,0.17224121748689683,0.4493737194824687,"NS","Not labeled"
"5v0","Kank3",-0.21520014457865708,0.1726673875996567,0.45026822498544977,"NS","Not labeled"
"5v0","Nefm",-0.08955229906312467,0.1726445172801225,0.45026822498544977,"NS","Not labeled"
"5v0","Lrp8",0.11623145481672835,0.17274341907786875,0.4503578429360066,"NS","Not labeled"
"5v0","Clpp",0.10890747566184661,0.17309332759078774,0.45116126788734623,"NS","Not labeled"
"5v0","Gfm2",-0.16503857748917003,0.17320768725108598,0.45122888447723875,"NS","Not labeled"
"5v0","Hmgxb3",-0.07733333797005963,0.173244506483536,0.45122888447723875,"NS","Not labeled"
"5v0","Klhl15",-0.1469895131276507,0.1732037913628589,0.45122888447723875,"NS","Not labeled"
"5v0","Gss",0.13708962451692672,0.17341320828623089,0.4515228579117724,"NS","Not labeled"
"5v0","Mtx3",-0.09978587076067746,0.17344092016372273,0.4515228579117724,"NS","Not labeled"
"5v0","Cabin1",-0.10159635748495362,0.17355390922016867,0.45170821207820927,"NS","Not labeled"
"5v0","1110059E24Rik",0.12897226087437896,0.1736049721183027,0.45173234078640684,"NS","Not labeled"
"5v0","Nipsnap1",-0.08070519107948465,0.17372528025337813,0.4518974713046564,"NS","Not labeled"
"5v0","Phf24",-0.07513330781868006,0.17375204836174965,0.4518974713046564,"NS","Not labeled"
"5v0","Acsl6",0.08162736248946786,0.17383127743452348,0.45199477454649123,"NS","Not labeled"
"5v0","Eif3d",-0.10144257002855288,0.17410223669681515,0.45248162453856094,"NS","Not labeled"
"5v0","Fbxo10",-0.11128194433549289,0.1740656673346294,0.45248162453856094,"NS","Not labeled"
"5v0","Cdhr1",0.15123697114288948,0.17428508438601914,0.45264658122291096,"NS","Not labeled"
"5v0","Clgn",-0.189252906649763,0.1742913378711958,0.45264658122291096,"NS","Not labeled"
"5v0","Ramp2",0.16320833810192775,0.17427733271595314,0.45264658122291096,"NS","Not labeled"
"5v0","Cep43",-0.16761705984630573,0.174341788821623,0.4526688434717566,"NS","Not labeled"
"5v0","Dzank1",-0.09061639122913663,0.17458552708031727,0.453115517941228,"NS","Not labeled"
"5v0","Rab12",-0.06975731306712285,0.17459766233927418,0.453115517941228,"NS","Not labeled"
"5v0","Eif2b3",-0.1772400756380892,0.1746650649949747,0.4531816340688145,"NS","Not labeled"
"5v0","Pomgnt1",0.10730046951053311,0.1747116525248013,0.4531937250157373,"NS","Not labeled"
"5v0","Fam219a",0.06931564635251758,0.1748107772539084,0.4533420564629309,"NS","Not labeled"
"5v0","Srsf11",0.1019961916389542,0.17491335396525684,0.4534992667331401,"NS","Not labeled"
"5v0","Acad8",-0.17000846252403057,0.17515436693569808,0.4535001389287178,"NS","Not labeled"
"5v0","Ints7",-0.15712468010704517,0.17504162765770948,0.4535001389287178,"NS","Not labeled"
"5v0","Nme3",0.1622112541481918,0.175057760556478,0.4535001389287178,"NS","Not labeled"
"5v0","Polr1e",0.21280318461564607,0.17502314954993378,0.4535001389287178,"NS","Not labeled"
"5v0","Ralb",-0.15308462433564954,0.17508834924435732,0.4535001389287178,"NS","Not labeled"
"5v0","Suv39h1",0.14636124642222098,0.17519181551093507,0.4535001389287178,"NS","Not labeled"
"5v0","Tmem117",0.18612619615481008,0.17520738090168614,0.4535001389287178,"NS","Not labeled"
"5v0","Kif1c",-0.11075209942224992,0.17528723587767675,0.45359821225803404,"NS","Not labeled"
"5v0","Medag",0.24615803786404422,0.1755858112556731,0.45426209522799676,"NS","Not labeled"
"5v0","Tlk1",-0.07666209829728868,0.1756991600350732,0.4544465711459933,"NS","Not labeled"
"5v0","Rap1gds1",-0.06112306928396378,0.17590991398814929,0.45488283739184343,"NS","Not labeled"
"5v0","Bmpr2",0.0550746743784768,0.1761484383768511,0.4550686892842553,"NS","Not labeled"
"5v0","Rem2",-0.13107273661855384,0.17620697911885846,0.4550686892842553,"NS","Not labeled"
"5v0","Retreg3",0.09226312377710892,0.17624956915395437,0.4550686892842553,"NS","Not labeled"
"5v0","Rnf34",-0.08619831597237063,0.17626067422834793,0.4550686892842553,"NS","Not labeled"
"5v0","Shf",0.11399815591280003,0.1761265520843423,0.4550686892842553,"NS","Not labeled"
"5v0","Tax1bp1",-0.07887186589916328,0.17607908700539465,0.4550686892842553,"NS","Not labeled"
"5v0","Tbc1d22a",-0.08749017012889526,0.17627649200047896,0.4550686892842553,"NS","Not labeled"
"5v0","Acat2",0.12090699397738101,0.17644203546472553,0.45527857754552836,"NS","Not labeled"
"5v0","Jakmip3",0.11807464305798342,0.17640622460806898,0.45527857754552836,"NS","Not labeled"
"5v0","Shroom2",0.0838583537688114,0.17655951679208873,0.45547298735219266,"NS","Not labeled"
"5v0","Lamc1",-0.13515499785826357,0.17660538382378493,0.45548260409241026,"NS","Not labeled"
"5v0","Copg2",-0.09659441392407017,0.1767391731649151,0.455718922409248,"NS","Not labeled"
"5v0","Guf1",-0.17023865369430466,0.17679054054661825,0.4557426550842825,"NS","Not labeled"
"5v0","Oma1",0.2536919587469364,0.17686164709036836,0.4558172492607991,"NS","Not labeled"
"5v0","Fbxo7",0.15120263897910016,0.17695337301442712,0.45594493657042734,"NS","Not labeled"
"5v0","Lin7a",-0.07855117887939916,0.17727206373074575,0.4565484243187112,"NS","Not labeled"
"5v0","Prkra",-0.15330842383828355,0.17726694551448796,0.4565484243187112,"NS","Not labeled"
"5v0","Hmbox1",-0.1329622983351087,0.1773320991665774,0.4565917509188094,"NS","Not labeled"
"5v0","Psma5",-0.12012123094589768,0.177373370534562,0.4565917509188094,"NS","Not labeled"
"5v0","Dcakd",-0.1391761700650838,0.17751745185470388,0.4566363962630876,"NS","Not labeled"
"5v0","Lpcat4",0.08736983360901893,0.17750602964495757,0.4566363962630876,"NS","Not labeled"
"5v0","Ppp2r5c",-0.06242330179606007,0.177472039850375,0.4566363962630876,"NS","Not labeled"
"5v0","Abat",-0.10313016441073254,0.17762044028252905,0.4566384895414203,"NS","Not labeled"
"5v0","Mad2l1",0.23483528758981262,0.1776450040264291,0.4566384895414203,"NS","Not labeled"
"5v0","Timm21",-0.23804706652866664,0.17763751913869374,0.4566384895414203,"NS","Not labeled"
"5v0","Shoc2",-0.0741511559170573,0.17776650726954094,0.456672440190666,"NS","Not labeled"
"5v0","Taf6l",0.167249880322063,0.17774778724738582,0.456672440190666,"NS","Not labeled"
"5v0","Trip11",-0.3300081427283578,0.17778495960054794,0.456672440190666,"NS","Not labeled"
"5v0","Cdan1",-0.2449313370672026,0.17789859575347536,0.45676846906553914,"NS","Not labeled"
"5v0","Cpsf3",-0.10563162815156296,0.17790686046497545,0.45676846906553914,"NS","Not labeled"
"5v0","Ppme1",-0.06376795547178729,0.17804685151392524,0.45701933460318644,"NS","Not labeled"
"5v0","Grb10",0.17409397164860946,0.17809497632172855,0.4570343302615299,"NS","Not labeled"
"5v0","Mapkapk5",0.11201858316378283,0.178500476042559,0.45796621066793736,"NS","Not labeled"
"5v0","Anp32a",0.061789867758097486,0.17857819771624092,0.4580568911046151,"NS","Not labeled"
"5v0","Fstl1",0.12417185944841803,0.17883535379005858,0.4584739624111377,"NS","Not labeled"
"5v0","Nsa2",-0.12456377987258993,0.17882767203647185,0.4584739624111377,"NS","Not labeled"
"5v0","Tram1",0.11033559382424529,0.1788680451001728,0.4584739624111377,"NS","Not labeled"
"5v0","Med23",-0.15607101904914075,0.1790306652072787,0.4587819962601886,"NS","Not labeled"
"5v0","B230354K17Rik",-0.1407074212915957,0.17909805608682097,0.45881288501554296,"NS","Not labeled"
"5v0","Tmem192",0.1834773075840191,0.17912761354108533,0.45881288501554296,"NS","Not labeled"
"5v0","Hps5",-0.23275111383184796,0.17925878381434246,0.45904008392542706,"NS","Not labeled"
"5v0","9130024F11Rik",-0.19288402846841793,0.1793360868067603,0.45912926629423784,"NS","Not labeled"
"5v0","Lrrc8a",0.09888150495803488,0.17943073032645476,0.45916560811143703,"NS","Not labeled"
"5v0","Taf1b",-0.174709046648434,0.1794352418043029,0.45916560811143703,"NS","Not labeled"
"5v0","Mark3",-0.06553188368307412,0.17960912399149376,0.4595017801713742,"NS","Not labeled"
"5v0","Dennd4a",-0.09178480824677614,0.1797909259348299,0.45959193653136055,"NS","Not labeled"
"5v0","Itm2b",0.07741863643535946,0.17982575700197317,0.45959193653136055,"NS","Not labeled"
"5v0","Sltm",-0.14391960378546895,0.1798194798423954,0.45959193653136055,"NS","Not labeled"
"5v0","Stim2",0.06378163958020042,0.1797090367595178,0.45959193653136055,"NS","Not labeled"
"5v0","Tro",-0.15207203643754533,0.1798569610072768,0.45959193653136055,"NS","Not labeled"
"5v0","Ackr1",0.1365800890447472,0.18015031308806279,0.4602327426539519,"NS","Not labeled"
"5v0","Bloc1s5",0.20975990435933595,0.18028863444309565,0.46037852328470047,"NS","Not labeled"
"5v0","Brinp3",-0.18997950226149035,0.18039474814598655,0.46037852328470047,"NS","Not labeled"
"5v0","Gpr101",-0.2105867091260527,0.1804203371851227,0.46037852328470047,"NS","Not labeled"
"5v0","Scg3",-0.07383767869494043,0.1803671053469526,0.46037852328470047,"NS","Not labeled"
"5v0","Slc35d1",-0.17755583178110063,0.18036901443923234,0.46037852328470047,"NS","Not labeled"
"5v0","Psma6",-0.09627499245811408,0.18051266917373857,0.4603967534447711,"NS","Not labeled"
"5v0","Sbf2",-0.12741957526063552,0.18050946988317743,0.4603967534447711,"NS","Not labeled"
"5v0","Mrpl50",0.08944909115876602,0.180769297513807,0.46083380585536315,"NS","Not labeled"
"5v0","Vti1b",-0.0855903306929336,0.18073870726540794,0.46083380585536315,"NS","Not labeled"
"5v0","Cwf19l2",0.14971685474523544,0.18083471930736084,0.4608918842238301,"NS","Not labeled"
"5v0","Bex1",-0.15705936627626305,0.18120868432719003,0.4615185364968419,"NS","Not labeled"
"5v0","Cbll1",-0.09637725404642436,0.18114775862108695,0.4615185364968419,"NS","Not labeled"
"5v0","Ezh1",-0.07900270474815177,0.18117353696105384,0.4615185364968419,"NS","Not labeled"
"5v0","Dph5",-0.1817997463906929,0.18132120471028362,0.46169632549198014,"NS","Not labeled"
"5v0","Pip5k1b",-0.09999369816539443,0.1815291636278194,0.462116987671479,"NS","Not labeled"
"5v0","Plpp1",0.13306153744335003,0.18164493970896334,0.4623028380772745,"NS","Not labeled"
"5v0","Sec22a",0.2095357473000846,0.1818462205633757,0.4627061671538437,"NS","Not labeled"
"5v0","Echdc1",-0.1754673159479259,0.18189518652712622,0.462721833648319,"NS","Not labeled"
"5v0","Rybp",-0.0719656722137515,0.18199500451567804,0.46286682442587385,"NS","Not labeled"
"5v0","Nadk",-0.11824570714782888,0.1821966851566584,0.46327075273072704,"NS","Not labeled"
"5v0","Mcur1",0.12791301657114448,0.1822499019185051,0.46329708133516495,"NS","Not labeled"
"5v0","Tmbim4",0.1362652393785361,0.18230174881890143,0.463319916055374,"NS","Not labeled"
"5v0","Eif1b",0.07792692660223341,0.1823659774505167,0.46337420081397157,"NS","Not labeled"
"5v0","Arhgap27",0.16045470920076835,0.18256500766364606,0.4637587806833565,"NS","Not labeled"
"5v0","Tnk2",0.0777606748552043,0.18260314280584378,0.4637587806833565,"NS","Not labeled"
"5v0","Nars1",0.10386733616844396,0.18278740364385482,0.46400870032560515,"NS","Not labeled"
"5v0","Pgp",0.11124437551171115,0.18277822765210078,0.46400870032560515,"NS","Not labeled"
"5v0","Tufm",-0.11922122322262217,0.18283303555179847,0.4640155626389739,"NS","Not labeled"
"5v0","Nim1k",-0.12531438028273892,0.18292024604059479,0.46412792005934017,"NS","Not labeled"
"5v0","Rprd1b",-0.14992110939803424,0.18304957930264495,0.4643470787801665,"NS","Not labeled"
"5v0","Ostc",0.11846094589279635,0.18312401778209098,0.4644269141733039,"NS","Not labeled"
"5v0","Atg2b",-0.09927636143774518,0.18322137086517645,0.4645648129677908,"NS","Not labeled"
"5v0","Fbxo21",-0.06865645999644235,0.1833384254252095,0.4647525892169535,"NS","Not labeled"
"5v0","Gatad2b",0.07064224825470716,0.18360003167193095,0.4653066218855572,"NS","Not labeled"
"5v0","Cdkl1",-0.17945150695908577,0.1836469507219526,0.46531642999380823,"NS","Not labeled"
"5v0","Plxna3",0.19603673411850656,0.18379964479813388,0.4655941787258095,"NS","Not labeled"
"5v0","Pla2g15",0.11022632181434752,0.1838977773464259,0.46573361652706596,"NS","Not labeled"
"5v0","Necab2",0.16594371317926704,0.18413947364606018,0.4661490730937696,"NS","Not labeled"
"5v0","Pnpla2",-0.2946780843369158,0.18423432697350203,0.4661490730937696,"NS","Not labeled"
"5v0","Wdr47",-0.09740789119683475,0.18415919529623487,0.4661490730937696,"NS","Not labeled"
"5v0","Ythdf1",-0.06726733390489384,0.18420436018383704,0.4661490730937696,"NS","Not labeled"
"5v0","Jun",0.09115330108816198,0.18432725700125413,0.46627505755360543,"NS","Not labeled"
"5v0","Bahcc1",0.15915124661318064,0.18440296798536335,0.4663574358806253,"NS","Not labeled"
"5v0","Flrt3",-0.10088351080752431,0.18449306066972707,0.466367046954883,"NS","Not labeled"
"5v0","Prkcz",-0.07982775388842098,0.1844872946122884,0.466367046954883,"NS","Not labeled"
"5v0","Fth1",-0.23918392632946142,0.1846764380409884,0.4665032995524757,"NS","Not labeled"
"5v0","Mrpl14",0.17358607614790728,0.184653268120047,0.4665032995524757,"NS","Not labeled"
"5v0","Slu7",-0.13489479397431145,0.1846218784661184,0.4665032995524757,"NS","Not labeled"
"5v0","Phactr3",-0.07477278663452992,0.18476724455028423,0.4666236323233697,"NS","Not labeled"
"5v0","Idh1",0.13702094055450165,0.184898026078797,0.46673581594715474,"NS","Not labeled"
"5v0","Srek1ip1",0.10741410831553881,0.1848661897301056,0.46673581594715474,"NS","Not labeled"
"5v0","Otud7b",0.16187259677699117,0.18501321805683948,0.4668583379585237,"NS","Not labeled"
"5v0","Ppp2r5e",-0.06438647202501911,0.18503294660137992,0.4668583379585237,"NS","Not labeled"
"5v0","Itpr2",0.3242268248823072,0.18523774494079603,0.4672659941808785,"NS","Not labeled"
"5v0","Lipa",0.13474605564351128,0.18563596757178275,0.46786771442730923,"NS","Not labeled"
"5v0","Ndufa3",-0.17113472204523553,0.18564942429260148,0.46786771442730923,"NS","Not labeled"
"5v0","Sfxn4",-0.2407137544155163,0.1855627061361723,0.46786771442730923,"NS","Not labeled"
"5v0","Xxylt1",0.11350785867211341,0.18563757428507935,0.46786771442730923,"NS","Not labeled"
"5v0","Ckmt1",-0.08654388273055763,0.1857935167795152,0.46790357010013506,"NS","Not labeled"
"5v0","Emsy",-0.11310047790860173,0.18570773232403512,0.46790357010013506,"NS","Not labeled"
"5v0","Hnmt",-0.11639037206795884,0.18578377770671847,0.46790357010013506,"NS","Not labeled"
"5v0","Zfp282",0.12521638376611832,0.1862470721695283,0.4689365485861708,"NS","Not labeled"
"5v0","Ccdc93",-0.12852222983828593,0.1864436022799792,0.4691356343847825,"NS","Not labeled"
"5v0","Coprs",0.19566926698153797,0.18641626734943312,0.4691356343847825,"NS","Not labeled"
"5v0","Rp9",-0.1743308958617495,0.18645634983042148,0.4691356343847825,"NS","Not labeled"
"5v0","Mrpl49",-0.10670130155862834,0.1865994853737017,0.4693292300799511,"NS","Not labeled"
"5v0","Zfp395",0.2326667606741593,0.18662013422921914,0.4693292300799511,"NS","Not labeled"
"5v0","Mccc2",-0.14641218056437003,0.1868468591816703,0.46963474174264297,"NS","Not labeled"
"5v0","Mrps6",-0.13112369563787746,0.18687196079518062,0.46963474174264297,"NS","Not labeled"
"5v0","Slc50a1",0.1369266424947788,0.18683844825148227,0.46963474174264297,"NS","Not labeled"
"5v0","Myh9",-0.11347114781357513,0.18700933433191771,0.4698707333318685,"NS","Not labeled"
"5v0","Sms",0.09032519325789594,0.18706888978531627,0.4699111386682509,"NS","Not labeled"
"5v0","Med29",-0.14745199020400654,0.18713013922932487,0.46995577949111816,"NS","Not labeled"
"5v0","Rps28",-0.27082897079703344,0.18733191496868098,0.4703378744414581,"NS","Not labeled"
"5v0","Tcf20",-0.06133853106377891,0.187369311439071,0.4703378744414581,"NS","Not labeled"
"5v0","Hpdl",0.20937348953588117,0.18744595080694518,0.47042100818952176,"NS","Not labeled"
"5v0","Kazn",-0.14780453123025436,0.18780316876262834,0.47109873547348563,"NS","Not labeled"
"5v0","Rab43",-0.18467247140467521,0.1877775286257054,0.47109873547348563,"NS","Not labeled"
"5v0","Psmc2",-0.07855002782983862,0.18790127744518947,0.4712354774721701,"NS","Not labeled"
"5v0","Ate1",-0.08257752151122201,0.18802471687783906,0.4712559097493198,"NS","Not labeled"
"5v0","Pet100",-0.17535802026102232,0.18801573216573997,0.4712559097493198,"NS","Not labeled"
"5v0","Prex1",-0.1093252878091136,0.18804022007112742,0.4712559097493198,"NS","Not labeled"
"5v0","Pigyl",0.14905746505554457,0.18810797758457082,0.4713164417504928,"NS","Not labeled"
"5v0","Adcy3",0.08022321340252393,0.188406436990344,0.4716269516972275,"NS","Not labeled"
"5v0","Hinfp",0.13588760232741928,0.1883319787823657,0.4716269516972275,"NS","Not labeled"
"5v0","Nol11",-0.10497296129263667,0.18831302746053438,0.4716269516972275,"NS","Not labeled"
"5v0","Usp2",0.13347475630777028,0.18836689190793088,0.4716269516972275,"NS","Not labeled"
"5v0","Ncapg2",0.2554608502530836,0.1884689577945818,0.4716742219962109,"NS","Not labeled"
"5v0","Mtus2",-0.10257715215338309,0.18851330517706122,0.47167599899510526,"NS","Not labeled"
"5v0","Uhmk1",-0.07344650960088452,0.1887387437833762,0.472130775643257,"NS","Not labeled"
"5v0","Dnajb6",-0.07044323745101203,0.18903807530065672,0.4727701425092083,"NS","Not labeled"
"5v0","Pmvk",-0.18588779560112706,0.18914437131823753,0.4729265578484454,"NS","Not labeled"
